date,facility,production_line,shift,units_produced,defects,defect_rate,downtime_minutes,energy_kwh,labor_hours,oee_score,maintenance_cost_usd
2025-03-16,Plant_Epsilon,Line_C,Morning,999,46,0.046,14.5,2126.1,8.03,0.738,247.98
2025-03-16,Plant_Epsilon,Line_C,Afternoon,941,24,0.0255,16.2,2051.8,7.99,0.719,158.63
2025-03-16,Plant_Epsilon,Line_C,Night,787,31,0.0394,10.0,1724.3,8.01,0.827,227.22
2025-03-16,Plant_Zeta,Line_A,Morning,1117,33,0.0295,13.0,2473.6,8.01,0.79,177.7
2025-03-16,Plant_Zeta,Line_A,Afternoon,1074,32,0.0298,17.3,2248.5,7.87,0.872,213.0
2025-03-16,Plant_Zeta,Line_A,Night,899,25,0.0278,18.3,1957.4,8.0,0.81,242.26
2025-03-16,Plant_Zeta,Line_B,Morning,1127,29,0.0257,11.6,2450.2,7.98,0.762,172.27
2025-03-16,Plant_Zeta,Line_B,Afternoon,1061,49,0.0462,18.2,2327.8,8.03,0.797,210.47
2025-03-16,Plant_Zeta,Line_B,Night,888,27,0.0304,18.8,1941.1,8.0,0.769,219.08
2025-03-16,Plant_Zeta,Line_C,Morning,1125,46,0.0409,12.4,2453.5,7.96,0.771,152.74
2025-03-16,Plant_Zeta,Line_C,Afternoon,1061,37,0.0349,14.9,2310.7,8.02,0.853,228.79
2025-03-16,Plant_Zeta,Line_C,Night,900,34,0.0378,15.2,1953.7,7.91,0.798,150.78
2025-03-17,Plant_Alpha,Line_A,Morning,1291,55,0.0426,15.8,2667.6,7.93,0.79,101.14
2025-03-17,Plant_Alpha,Line_A,Afternoon,1230,54,0.0439,17.5,2618.6,8.04,0.768,145.4
2025-03-17,Plant_Alpha,Line_A,Night,1046,47,0.0449,16.5,2206.3,8.03,0.824,243.6
2025-03-17,Plant_Alpha,Line_B,Morning,1304,39,0.0299,16.1,2786.2,8.04,0.785,266.77
2025-03-17,Plant_Alpha,Line_B,Afternoon,1193,48,0.0402,16.9,2648.2,8.1,0.711,271.78
2025-03-17,Plant_Alpha,Line_B,Night,1049,37,0.0353,12.1,2245.0,8.01,0.781,172.35
2025-03-17,Plant_Alpha,Line_C,Morning,1294,46,0.0355,19.4,2819.8,7.95,0.759,238.02
2025-03-17,Plant_Alpha,Line_C,Afternoon,1226,38,0.031,17.8,2606.0,8.03,0.711,231.42
2025-03-17,Plant_Alpha,Line_C,Night,1027,43,0.0419,14.4,2205.5,8.06,0.705,261.87
2025-03-17,Plant_Beta,Line_A,Morning,874,31,0.0355,13.0,1876.6,8.07,0.715,182.86
2025-03-17,Plant_Beta,Line_A,Afternoon,827,39,0.0472,18.0,1809.6,8.01,0.831,262.15
2025-03-17,Plant_Beta,Line_A,Night,707,30,0.0424,13.4,1546.9,8.0,0.784,238.73
2025-03-17,Plant_Beta,Line_B,Morning,855,33,0.0386,15.9,1868.7,7.99,0.835,175.34
2025-03-17,Plant_Beta,Line_B,Afternoon,812,29,0.0357,17.3,1799.0,8.03,0.804,209.78
2025-03-17,Plant_Beta,Line_B,Night,696,23,0.033,10.5,1498.0,8.01,0.772,200.47
2025-03-17,Plant_Beta,Line_C,Morning,861,43,0.0499,12.4,1883.8,8.07,0.761,176.15
2025-03-17,Plant_Beta,Line_C,Afternoon,832,26,0.0312,20.0,1778.3,8.0,0.692,151.02
2025-03-17,Plant_Beta,Line_C,Night,701,34,0.0485,15.4,1520.2,8.04,0.881,191.61
2025-03-17,Plant_Gamma,Line_A,Morning,841,29,0.0345,13.1,1764.9,7.98,0.786,104.98
2025-03-17,Plant_Gamma,Line_A,Afternoon,787,27,0.0343,12.7,1659.4,7.97,0.739,176.03
2025-03-17,Plant_Gamma,Line_A,Night,652,26,0.0399,12.6,1400.8,7.98,0.723,203.43
2025-03-17,Plant_Gamma,Line_B,Morning,823,25,0.0304,12.3,1737.2,8.07,0.823,257.17
2025-03-17,Plant_Gamma,Line_B,Afternoon,782,35,0.0448,16.3,1676.5,7.97,0.75,194.85
2025-03-17,Plant_Gamma,Line_B,Night,671,25,0.0373,13.5,1469.5,7.97,0.75,184.02
2025-03-17,Plant_Gamma,Line_C,Morning,825,25,0.0303,11.9,1835.9,7.91,0.77,202.56
2025-03-17,Plant_Gamma,Line_C,Afternoon,795,30,0.0377,19.5,1696.0,8.06,0.816,261.68
2025-03-17,Plant_Gamma,Line_C,Night,667,26,0.039,13.8,1443.1,8.02,0.659,198.49
2025-03-17,Plant_Delta,Line_A,Morning,877,26,0.0296,11.5,1895.4,8.07,0.728,198.98
2025-03-17,Plant_Delta,Line_A,Afternoon,823,36,0.0437,12.8,1762.6,8.08,0.713,184.87
2025-03-17,Plant_Delta,Line_A,Night,703,32,0.0455,11.4,1494.3,8.05,0.799,210.39
2025-03-17,Plant_Delta,Line_B,Morning,867,35,0.0404,10.7,1875.3,8.05,0.693,168.46
2025-03-17,Plant_Delta,Line_B,Afternoon,819,31,0.0379,20.4,1750.4,7.95,0.8,185.74
2025-03-17,Plant_Delta,Line_B,Night,710,26,0.0366,16.7,1474.5,8.03,0.776,190.84
2025-03-17,Plant_Delta,Line_C,Morning,854,35,0.041,17.7,1843.7,8.0,0.802,263.95
2025-03-17,Plant_Delta,Line_C,Afternoon,837,32,0.0382,14.2,1781.6,7.94,0.752,253.18
2025-03-17,Plant_Delta,Line_C,Night,702,24,0.0342,12.6,1515.3,7.96,0.715,262.56
2025-03-17,Plant_Epsilon,Line_A,Morning,978,33,0.0337,15.6,2121.0,8.0,0.801,135.25
2025-03-17,Plant_Epsilon,Line_A,Afternoon,951,34,0.0358,14.1,2078.1,7.95,0.791,241.4
2025-03-17,Plant_Epsilon,Line_A,Night,789,26,0.033,14.4,1693.4,8.01,0.805,178.43
2025-03-17,Plant_Epsilon,Line_B,Morning,1001,45,0.045,15.7,2165.8,7.98,0.63,218.24
2025-03-17,Plant_Epsilon,Line_B,Afternoon,953,37,0.0388,17.8,2017.4,8.02,0.834,219.49
2025-03-17,Plant_Epsilon,Line_B,Night,816,35,0.0429,11.1,1741.3,7.96,0.706,190.52
2025-03-17,Plant_Epsilon,Line_C,Morning,1010,35,0.0347,9.2,2086.8,8.06,0.724,115.75
2025-03-17,Plant_Epsilon,Line_C,Afternoon,926,36,0.0389,15.9,2017.1,8.02,0.804,173.72
2025-03-17,Plant_Epsilon,Line_C,Night,795,28,0.0352,17.3,1696.4,7.95,0.765,243.03
2025-03-17,Plant_Zeta,Line_A,Morning,1133,49,0.0432,18.2,2430.2,7.96,0.716,139.26
2025-03-17,Plant_Zeta,Line_A,Afternoon,1083,38,0.0351,9.5,2324.2,7.98,0.807,197.49
2025-03-17,Plant_Zeta,Line_A,Night,887,37,0.0417,17.9,1921.5,8.07,0.812,218.86
2025-03-17,Plant_Zeta,Line_B,Morning,1105,34,0.0308,18.6,2321.8,7.97,0.765,186.35
2025-03-17,Plant_Zeta,Line_B,Afternoon,1069,45,0.0421,12.5,2330.6,8.04,0.756,176.83
2025-03-17,Plant_Zeta,Line_B,Night,902,45,0.0499,12.6,1990.4,7.89,0.715,188.08
2025-03-17,Plant_Zeta,Line_C,Morning,1132,43,0.038,18.8,2403.6,7.99,0.743,272.04
2025-03-17,Plant_Zeta,Line_C,Afternoon,1048,38,0.0363,11.9,2305.5,7.95,0.846,200.81
2025-03-17,Plant_Zeta,Line_C,Night,908,36,0.0396,14.0,1935.7,7.97,0.792,166.22
2025-03-18,Plant_Alpha,Line_A,Morning,1269,53,0.0418,15.0,2679.0,8.0,0.839,193.36
2025-03-18,Plant_Alpha,Line_A,Afternoon,1213,37,0.0305,12.7,2585.2,8.04,0.76,187.12
2025-03-18,Plant_Alpha,Line_A,Night,1025,48,0.0468,12.5,2199.9,7.98,0.754,216.72
2025-03-18,Plant_Alpha,Line_B,Morning,1302,57,0.0438,22.1,2698.0,8.0,0.733,285.95
2025-03-18,Plant_Alpha,Line_B,Afternoon,1222,32,0.0262,16.8,2625.6,8.06,0.719,222.24
2025-03-18,Plant_Alpha,Line_B,Night,1033,34,0.0329,15.6,2243.5,8.04,0.766,221.63
2025-03-18,Plant_Alpha,Line_C,Morning,1267,58,0.0458,13.3,2788.6,8.0,0.763,229.71
2025-03-18,Plant_Alpha,Line_C,Afternoon,1190,43,0.0361,17.5,2700.2,8.02,0.639,188.15
2025-03-18,Plant_Alpha,Line_C,Night,1032,44,0.0426,15.2,2178.9,8.09,0.787,164.63
2025-03-18,Plant_Beta,Line_A,Morning,879,31,0.0353,13.3,1862.7,8.0,0.806,126.96
2025-03-18,Plant_Beta,Line_A,Afternoon,839,33,0.0393,13.9,1770.7,7.96,0.678,173.27
2025-03-18,Plant_Beta,Line_A,Night,682,22,0.0323,10.2,1533.1,7.95,0.754,257.68
2025-03-18,Plant_Beta,Line_B,Morning,877,32,0.0365,14.4,1876.1,8.1,0.781,236.67
2025-03-18,Plant_Beta,Line_B,Afternoon,847,33,0.039,18.4,1789.9,8.02,0.711,153.08
2025-03-18,Plant_Beta,Line_B,Night,696,30,0.0431,16.6,1534.0,7.97,0.787,220.76
2025-03-18,Plant_Beta,Line_C,Morning,870,30,0.0345,10.5,1877.1,8.02,0.815,265.27
2025-03-18,Plant_Beta,Line_C,Afternoon,826,40,0.0484,15.5,1797.2,8.01,0.706,177.68
2025-03-18,Plant_Beta,Line_C,Night,716,26,0.0363,13.4,1511.9,8.0,0.822,283.86
2025-03-18,Plant_Gamma,Line_A,Morning,825,33,0.04,18.2,1769.6,7.94,0.737,214.4
2025-03-18,Plant_Gamma,Line_A,Afternoon,790,22,0.0278,13.6,1672.5,8.03,0.73,174.68
2025-03-18,Plant_Gamma,Line_A,Night,663,29,0.0437,17.7,1447.5,8.06,0.823,129.67
2025-03-18,Plant_Gamma,Line_B,Morning,834,30,0.036,11.2,1771.0,8.05,0.831,144.8
2025-03-18,Plant_Gamma,Line_B,Afternoon,793,38,0.0479,20.8,1614.2,8.11,0.807,106.61
2025-03-18,Plant_Gamma,Line_B,Night,661,30,0.0454,15.5,1426.7,7.98,0.785,169.81
2025-03-18,Plant_Gamma,Line_C,Morning,825,35,0.0424,12.8,1745.7,7.96,0.712,167.93
2025-03-18,Plant_Gamma,Line_C,Afternoon,769,30,0.039,16.6,1671.3,7.96,0.754,162.77
2025-03-18,Plant_Gamma,Line_C,Night,676,21,0.0311,13.4,1422.9,8.06,0.751,287.29
2025-03-18,Plant_Delta,Line_A,Morning,871,38,0.0436,13.4,1841.2,8.0,0.725,115.25
2025-03-18,Plant_Delta,Line_A,Afternoon,834,31,0.0372,12.3,1781.2,8.02,0.834,221.66
2025-03-18,Plant_Delta,Line_A,Night,700,29,0.0414,14.9,1515.0,8.08,0.703,166.29
2025-03-18,Plant_Delta,Line_B,Morning,864,33,0.0382,19.1,1836.5,7.98,0.732,264.42
2025-03-18,Plant_Delta,Line_B,Afternoon,831,33,0.0397,17.8,1741.2,8.1,0.719,265.08
2025-03-18,Plant_Delta,Line_B,Night,707,28,0.0396,18.9,1535.3,8.01,0.744,205.77
2025-03-18,Plant_Delta,Line_C,Morning,865,36,0.0416,18.7,1869.5,8.04,0.73,210.14
2025-03-18,Plant_Delta,Line_C,Afternoon,811,27,0.0333,16.8,1804.2,8.0,0.77,222.15
2025-03-18,Plant_Delta,Line_C,Night,709,26,0.0367,11.9,1525.4,8.12,0.714,193.61
2025-03-18,Plant_Epsilon,Line_A,Morning,986,49,0.0497,11.8,2129.5,7.98,0.695,144.7
2025-03-18,Plant_Epsilon,Line_A,Afternoon,948,40,0.0422,13.3,2063.3,7.9,0.698,164.52
2025-03-18,Plant_Epsilon,Line_A,Night,796,27,0.0339,14.9,1723.6,8.08,0.8,193.84
2025-03-18,Plant_Epsilon,Line_B,Morning,989,44,0.0445,19.9,2169.1,7.98,0.774,218.04
2025-03-18,Plant_Epsilon,Line_B,Afternoon,937,41,0.0438,15.9,2065.5,7.95,0.674,178.46
2025-03-18,Plant_Epsilon,Line_B,Night,802,22,0.0274,13.0,1755.9,8.02,0.768,159.84
2025-03-18,Plant_Epsilon,Line_C,Morning,1004,36,0.0359,14.3,2139.0,8.04,0.836,225.05
2025-03-18,Plant_Epsilon,Line_C,Afternoon,946,34,0.0359,15.0,2023.5,8.0,0.741,185.11
2025-03-18,Plant_Epsilon,Line_C,Night,786,29,0.0369,14.6,1762.1,8.06,0.756,183.75
2025-03-18,Plant_Zeta,Line_A,Morning,1134,54,0.0476,17.9,2373.1,8.04,0.812,291.25
2025-03-18,Plant_Zeta,Line_A,Afternoon,1064,41,0.0385,15.9,2260.9,7.93,0.779,147.34
2025-03-18,Plant_Zeta,Line_A,Night,881,38,0.0431,17.8,1968.6,8.03,0.766,246.84
2025-03-18,Plant_Zeta,Line_B,Morning,1114,39,0.035,14.9,2409.2,7.97,0.683,195.55
2025-03-18,Plant_Zeta,Line_B,Afternoon,1069,43,0.0402,12.8,2318.5,7.93,0.786,293.4
2025-03-18,Plant_Zeta,Line_B,Night,896,35,0.0391,14.1,1934.9,7.93,0.858,223.88
2025-03-18,Plant_Zeta,Line_C,Morning,1112,38,0.0342,15.0,2343.3,8.04,0.734,211.17
2025-03-18,Plant_Zeta,Line_C,Afternoon,1069,46,0.043,16.3,2311.0,8.06,0.738,281.83
2025-03-18,Plant_Zeta,Line_C,Night,907,34,0.0375,11.6,1925.5,7.99,0.771,272.27
2025-03-19,Plant_Alpha,Line_A,Morning,1277,52,0.0407,11.8,2828.1,7.96,0.866,194.35
2025-03-19,Plant_Alpha,Line_A,Afternoon,1187,56,0.0472,14.6,2611.0,8.05,0.791,216.38
2025-03-19,Plant_Alpha,Line_A,Night,1052,41,0.039,16.4,2205.7,8.03,0.733,153.61
2025-03-19,Plant_Alpha,Line_B,Morning,1286,49,0.0381,17.7,2707.0,8.04,0.728,98.5
2025-03-19,Plant_Alpha,Line_B,Afternoon,1202,42,0.0349,16.8,2611.3,7.97,0.717,158.43
2025-03-19,Plant_Alpha,Line_B,Night,1040,38,0.0365,16.4,2178.2,7.97,0.866,223.11
2025-03-19,Plant_Alpha,Line_C,Morning,1281,42,0.0328,19.1,2812.9,7.94,0.704,210.83
2025-03-19,Plant_Alpha,Line_C,Afternoon,1227,49,0.0399,20.8,2592.3,8.02,0.797,228.14
2025-03-19,Plant_Alpha,Line_C,Night,1024,35,0.0342,13.7,2278.3,8.0,0.742,222.05
2025-03-19,Plant_Beta,Line_A,Morning,861,35,0.0407,8.8,1881.1,8.02,0.768,163.13
2025-03-19,Plant_Beta,Line_A,Afternoon,830,32,0.0386,18.8,1786.0,7.94,0.718,184.21
2025-03-19,Plant_Beta,Line_A,Night,702,26,0.037,14.7,1569.4,7.98,0.825,203.24
2025-03-19,Plant_Beta,Line_B,Morning,848,34,0.0401,18.8,1887.5,8.01,0.762,188.97
2025-03-19,Plant_Beta,Line_B,Afternoon,834,29,0.0348,13.3,1788.3,7.98,0.823,218.43
2025-03-19,Plant_Beta,Line_B,Night,693,22,0.0317,12.5,1557.1,7.96,0.798,148.53
2025-03-19,Plant_Beta,Line_C,Morning,861,31,0.036,19.5,1849.2,7.99,0.804,280.98
2025-03-19,Plant_Beta,Line_C,Afternoon,829,34,0.041,12.3,1738.0,7.95,0.719,201.55
2025-03-19,Plant_Beta,Line_C,Night,690,28,0.0406,13.8,1498.8,8.06,0.714,266.03
2025-03-19,Plant_Gamma,Line_A,Morning,833,26,0.0312,18.9,1739.4,8.05,0.774,134.77
2025-03-19,Plant_Gamma,Line_A,Afternoon,774,27,0.0349,17.4,1685.7,7.98,0.767,114.92
2025-03-19,Plant_Gamma,Line_A,Night,676,31,0.0459,17.2,1427.4,7.97,0.708,156.65
2025-03-19,Plant_Gamma,Line_B,Morning,849,31,0.0365,17.5,1799.0,8.03,0.711,220.57
2025-03-19,Plant_Gamma,Line_B,Afternoon,778,32,0.0411,11.8,1685.6,7.98,0.828,101.97
2025-03-19,Plant_Gamma,Line_B,Night,689,22,0.0319,14.1,1448.7,7.99,0.8,216.53
2025-03-19,Plant_Gamma,Line_C,Morning,845,34,0.0402,14.5,1764.7,7.97,0.821,254.2
2025-03-19,Plant_Gamma,Line_C,Afternoon,795,16,0.0201,7.8,1690.2,7.99,0.765,249.98
2025-03-19,Plant_Gamma,Line_C,Night,678,25,0.0369,10.4,1412.8,8.01,0.784,153.84
2025-03-19,Plant_Delta,Line_A,Morning,874,24,0.0275,6.8,1843.0,8.07,0.836,130.8
2025-03-19,Plant_Delta,Line_A,Afternoon,808,34,0.0421,13.0,1805.6,8.05,0.809,172.06
2025-03-19,Plant_Delta,Line_A,Night,706,34,0.0482,15.5,1509.7,7.99,0.681,156.62
2025-03-19,Plant_Delta,Line_B,Morning,859,27,0.0314,10.6,1810.0,7.94,0.793,186.52
2025-03-19,Plant_Delta,Line_B,Afternoon,820,36,0.0439,19.9,1825.7,8.01,0.747,195.49
2025-03-19,Plant_Delta,Line_B,Night,708,26,0.0367,14.8,1509.6,7.96,0.648,174.5
2025-03-19,Plant_Delta,Line_C,Morning,881,41,0.0465,18.4,1844.7,7.99,0.844,155.47
2025-03-19,Plant_Delta,Line_C,Afternoon,828,38,0.0459,15.3,1775.0,8.06,0.763,214.95
2025-03-19,Plant_Delta,Line_C,Night,718,17,0.0237,15.6,1497.7,8.01,0.766,170.82
2025-03-19,Plant_Epsilon,Line_A,Morning,993,39,0.0393,15.3,2137.7,7.99,0.753,199.73
2025-03-19,Plant_Epsilon,Line_A,Afternoon,931,43,0.0462,14.7,2011.1,8.04,0.755,245.91
2025-03-19,Plant_Epsilon,Line_A,Night,807,29,0.0359,18.4,1717.1,7.95,0.805,121.96
2025-03-19,Plant_Epsilon,Line_B,Morning,951,42,0.0442,15.8,2161.5,8.08,0.76,181.72
2025-03-19,Plant_Epsilon,Line_B,Afternoon,953,32,0.0336,14.5,2039.9,8.01,0.744,174.68
2025-03-19,Plant_Epsilon,Line_B,Night,789,26,0.033,20.3,1715.8,8.01,0.687,304.0
2025-03-19,Plant_Epsilon,Line_C,Morning,981,32,0.0326,13.9,2102.3,8.05,0.686,248.51
2025-03-19,Plant_Epsilon,Line_C,Afternoon,952,34,0.0357,9.5,2007.2,7.99,0.698,163.13
2025-03-19,Plant_Epsilon,Line_C,Night,808,31,0.0384,16.0,1727.1,8.0,0.759,217.74
2025-03-19,Plant_Zeta,Line_A,Morning,1137,46,0.0405,19.9,2429.6,7.93,0.814,193.12
2025-03-19,Plant_Zeta,Line_A,Afternoon,1057,44,0.0416,15.7,2244.6,8.01,0.852,220.39
2025-03-19,Plant_Zeta,Line_A,Night,895,26,0.0291,23.3,1914.2,7.94,0.771,235.99
2025-03-19,Plant_Zeta,Line_B,Morning,1136,37,0.0326,14.8,2394.3,8.02,0.787,217.68
2025-03-19,Plant_Zeta,Line_B,Afternoon,1081,34,0.0315,15.2,2309.3,8.0,0.753,219.58
2025-03-19,Plant_Zeta,Line_B,Night,896,48,0.0536,19.0,1976.6,7.95,0.71,200.83
2025-03-19,Plant_Zeta,Line_C,Morning,1122,34,0.0303,16.2,2450.2,7.88,0.714,242.36
2025-03-19,Plant_Zeta,Line_C,Afternoon,1068,36,0.0337,17.1,2268.0,8.0,0.698,198.31
2025-03-19,Plant_Zeta,Line_C,Night,916,32,0.0349,15.9,1930.4,8.02,0.743,261.37
2025-03-20,Plant_Alpha,Line_A,Morning,1293,49,0.0379,15.8,2733.8,7.99,0.775,151.61
2025-03-20,Plant_Alpha,Line_A,Afternoon,1212,41,0.0338,15.9,2648.7,8.08,0.741,170.41
2025-03-20,Plant_Alpha,Line_A,Night,1015,41,0.0404,18.6,2220.2,7.99,0.758,207.77
2025-03-20,Plant_Alpha,Line_B,Morning,1303,65,0.0499,16.4,2783.1,7.97,0.754,196.67
2025-03-20,Plant_Alpha,Line_B,Afternoon,1214,45,0.0371,17.4,2618.3,8.01,0.762,168.21
2025-03-20,Plant_Alpha,Line_B,Night,1049,36,0.0343,11.4,2254.0,8.02,0.721,222.42
2025-03-20,Plant_Alpha,Line_C,Morning,1295,61,0.0471,14.9,2751.8,7.96,0.781,199.72
2025-03-20,Plant_Alpha,Line_C,Afternoon,1236,44,0.0356,16.6,2619.7,7.93,0.793,132.47
2025-03-20,Plant_Alpha,Line_C,Night,1031,37,0.0359,15.0,2223.1,8.05,0.777,187.62
2025-03-20,Plant_Beta,Line_A,Morning,898,32,0.0356,10.7,1840.3,8.05,0.681,149.68
2025-03-20,Plant_Beta,Line_A,Afternoon,815,34,0.0417,18.9,1746.7,8.03,0.627,178.9
2025-03-20,Plant_Beta,Line_A,Night,706,26,0.0368,18.3,1454.3,7.97,0.778,228.54
2025-03-20,Plant_Beta,Line_B,Morning,874,34,0.0389,11.7,1851.9,8.11,0.697,151.2
2025-03-20,Plant_Beta,Line_B,Afternoon,831,26,0.0313,20.3,1846.4,7.99,0.774,124.61
2025-03-20,Plant_Beta,Line_B,Night,711,18,0.0253,10.3,1506.0,8.0,0.685,178.36
2025-03-20,Plant_Beta,Line_C,Morning,855,30,0.0351,12.4,1865.3,8.05,0.773,235.92
2025-03-20,Plant_Beta,Line_C,Afternoon,823,34,0.0413,14.8,1758.9,8.04,0.742,181.19
2025-03-20,Plant_Beta,Line_C,Night,712,30,0.0421,13.9,1532.6,7.96,0.748,179.3
2025-03-20,Plant_Gamma,Line_A,Morning,825,34,0.0412,16.9,1777.3,7.99,0.75,245.96
2025-03-20,Plant_Gamma,Line_A,Afternoon,772,26,0.0337,16.1,1725.6,7.97,0.752,142.4
2025-03-20,Plant_Gamma,Line_A,Night,663,28,0.0422,19.5,1430.2,7.97,0.765,137.47
2025-03-20,Plant_Gamma,Line_B,Morning,840,26,0.031,15.8,1785.8,8.05,0.771,199.59
2025-03-20,Plant_Gamma,Line_B,Afternoon,792,33,0.0417,20.7,1669.9,7.91,0.681,124.7
2025-03-20,Plant_Gamma,Line_B,Night,657,21,0.032,13.3,1458.5,8.0,0.727,171.51
2025-03-20,Plant_Gamma,Line_C,Morning,845,34,0.0402,15.3,1780.7,7.98,0.856,183.1
2025-03-20,Plant_Gamma,Line_C,Afternoon,787,22,0.028,12.4,1677.4,8.02,0.725,201.46
2025-03-20,Plant_Gamma,Line_C,Night,661,21,0.0318,11.6,1435.8,8.01,0.753,169.82
2025-03-20,Plant_Delta,Line_A,Morning,866,31,0.0358,11.4,1867.7,8.09,0.752,135.96
2025-03-20,Plant_Delta,Line_A,Afternoon,839,36,0.0429,18.6,1770.9,7.98,0.719,249.66
2025-03-20,Plant_Delta,Line_A,Night,718,23,0.032,7.3,1510.3,7.97,0.726,191.94
2025-03-20,Plant_Delta,Line_B,Morning,872,31,0.0356,15.9,1869.5,7.86,0.786,181.33
2025-03-20,Plant_Delta,Line_B,Afternoon,810,29,0.0358,15.5,1773.3,8.04,0.783,163.88
2025-03-20,Plant_Delta,Line_B,Night,672,27,0.0402,17.2,1506.9,8.04,0.715,187.26
2025-03-20,Plant_Delta,Line_C,Morning,857,37,0.0432,12.7,1910.5,8.0,0.802,178.54
2025-03-20,Plant_Delta,Line_C,Afternoon,840,36,0.0429,13.9,1789.1,8.07,0.775,168.72
2025-03-20,Plant_Delta,Line_C,Night,703,24,0.0341,15.0,1497.2,8.04,0.671,152.27
2025-03-20,Plant_Epsilon,Line_A,Morning,981,36,0.0367,10.1,2107.8,8.04,0.803,96.13
2025-03-20,Plant_Epsilon,Line_A,Afternoon,935,43,0.046,16.1,2034.4,8.04,0.713,205.42
2025-03-20,Plant_Epsilon,Line_A,Night,802,29,0.0362,14.3,1709.9,7.95,0.791,139.05
2025-03-20,Plant_Epsilon,Line_B,Morning,981,42,0.0428,15.3,2136.3,7.92,0.759,172.18
2025-03-20,Plant_Epsilon,Line_B,Afternoon,949,33,0.0348,10.0,1994.0,7.98,0.766,148.58
2025-03-20,Plant_Epsilon,Line_B,Night,793,33,0.0416,18.2,1729.8,7.98,0.73,223.38
2025-03-20,Plant_Epsilon,Line_C,Morning,987,43,0.0436,16.7,2139.0,8.01,0.741,132.43
2025-03-20,Plant_Epsilon,Line_C,Afternoon,941,34,0.0361,10.3,2093.5,8.01,0.716,287.43
2025-03-20,Plant_Epsilon,Line_C,Night,790,34,0.043,15.9,1700.5,7.99,0.834,233.98
2025-03-20,Plant_Zeta,Line_A,Morning,1125,31,0.0276,16.4,2388.4,8.02,0.724,178.49
2025-03-20,Plant_Zeta,Line_A,Afternoon,1059,46,0.0434,9.4,2308.5,7.99,0.755,190.19
2025-03-20,Plant_Zeta,Line_A,Night,904,32,0.0354,14.5,1932.1,8.09,0.689,216.39
2025-03-20,Plant_Zeta,Line_B,Morning,1118,40,0.0358,10.5,2336.1,7.99,0.694,248.4
2025-03-20,Plant_Zeta,Line_B,Afternoon,1057,46,0.0435,12.5,2282.1,7.96,0.787,245.45
2025-03-20,Plant_Zeta,Line_B,Night,900,37,0.0411,14.9,1900.0,8.0,0.743,108.21
2025-03-20,Plant_Zeta,Line_C,Morning,1115,32,0.0287,11.0,2406.4,7.99,0.718,216.31
2025-03-20,Plant_Zeta,Line_C,Afternoon,1061,38,0.0358,15.0,2325.8,7.9,0.82,173.52
2025-03-20,Plant_Zeta,Line_C,Night,892,32,0.0359,11.5,1899.7,8.01,0.774,122.38
2025-03-21,Plant_Alpha,Line_A,Morning,1293,51,0.0394,10.8,2756.8,8.05,0.682,211.28
2025-03-21,Plant_Alpha,Line_A,Afternoon,1210,51,0.0421,11.7,2665.2,8.01,0.727,173.61
2025-03-21,Plant_Alpha,Line_A,Night,1048,35,0.0334,17.6,2229.5,7.92,0.76,199.63
2025-03-21,Plant_Alpha,Line_B,Morning,1268,51,0.0402,16.5,2804.4,8.04,0.879,201.78
2025-03-21,Plant_Alpha,Line_B,Afternoon,1228,41,0.0334,21.5,2584.3,8.12,0.841,175.55
2025-03-21,Plant_Alpha,Line_B,Night,1052,41,0.039,13.5,2233.7,8.0,0.782,257.27
2025-03-21,Plant_Alpha,Line_C,Morning,1294,43,0.0332,18.0,2686.5,7.97,0.742,225.71
2025-03-21,Plant_Alpha,Line_C,Afternoon,1248,48,0.0385,14.1,2602.5,8.06,0.751,180.91
2025-03-21,Plant_Alpha,Line_C,Night,1047,44,0.042,12.3,2171.6,8.04,0.701,142.13
2025-03-21,Plant_Beta,Line_A,Morning,862,39,0.0452,15.9,1938.6,7.99,0.827,216.88
2025-03-21,Plant_Beta,Line_A,Afternoon,823,31,0.0377,13.4,1776.6,8.06,0.741,244.82
2025-03-21,Plant_Beta,Line_A,Night,713,32,0.0449,11.6,1504.1,8.05,0.702,153.19
2025-03-21,Plant_Beta,Line_B,Morning,869,31,0.0357,14.7,1859.6,8.1,0.737,233.28
2025-03-21,Plant_Beta,Line_B,Afternoon,830,24,0.0289,19.4,1793.6,8.01,0.812,197.35
2025-03-21,Plant_Beta,Line_B,Night,709,19,0.0268,16.6,1507.5,7.98,0.718,191.01
2025-03-21,Plant_Beta,Line_C,Morning,868,27,0.0311,15.7,1919.4,7.95,0.783,193.03
2025-03-21,Plant_Beta,Line_C,Afternoon,819,32,0.0391,15.2,1775.9,7.95,0.817,196.25
2025-03-21,Plant_Beta,Line_C,Night,707,31,0.0438,9.1,1526.9,8.01,0.813,177.34
2025-03-21,Plant_Gamma,Line_A,Morning,834,26,0.0312,16.4,1773.9,7.98,0.706,183.18
2025-03-21,Plant_Gamma,Line_A,Afternoon,795,35,0.044,20.6,1702.1,8.0,0.787,267.78
2025-03-21,Plant_Gamma,Line_A,Night,673,26,0.0386,14.1,1433.1,8.03,0.724,176.84
2025-03-21,Plant_Gamma,Line_B,Morning,828,29,0.035,16.6,1794.8,8.03,0.782,204.26
2025-03-21,Plant_Gamma,Line_B,Afternoon,752,26,0.0346,17.3,1676.1,8.04,0.804,181.38
